id,gender,age,breakfast,lunch,dinner,expend,frequency
1I40110502,1,51,0,0,0,0,6
1I40110801,2,50,0,0,0,,
1I40110802,1,62,0,0,0,0,
1I40410101,2,62,0,0,0,0,
1I40410102,1,62,0,0,0,0,
1I40410201,2,56,0,0,0,3,6
1I40410202,1,56,0,0,0,0,6
1I40410601,2,49,0,0,0,0,
1I40410602,1,53,0,0,0,0,
1J27510201,2,62,0,0,0,,6
1J27510202,1,65,0,0,0,,6
1J27511001,2,71,0,0,0,,
1J27610101,2,38,0,0,0,3,3
1J27610102,1,38,0,0,0,3,3
1J27710101,1,35,0,0,0,4,3
1J27710201,2,28,0,0,0,3,3
1J27810101,2,52,0,0,0,3,2
1J27810102,1,52,0,0,0,4,2
1J27810103,2,21,0,0,0,3,2
1J27810104,1,20,0,0,0,3,2
1J27810401,2,53,0,0,0,3,3
1J27810402,1,57,0,0,0,3,3
1J27810501,2,39,0,0,0,3,3
1J27810502,1,39,0,0,0,,3
1J27810601,1,67,0,0,0,3,3
1J27810602,2,62,0,0,0,3,3
1J27910201,2,66,0,0,0,3,
1J27910202,1,64,0,0,0,3,
1J27910301,2,66,0,0,0,,
1J27910401,2,56,0,0,0,,3
1J27910501,2,60,0,0,0,4,
1J27910601,2,71,0,0,0,,4
1J27910801,2,60,0,0,0,3,3
1J27910802,1,63,0,0,0,3,3
1J27910901,2,67,0,0,0,,
1J28010201,1,54,0,0,0,4,3
1J28010202,2,54,0,0,0,4,3
1J28010401,2,73,0,0,0,,
1J28110601,2,54,0,0,0,,6
1J28110602,1,54,0,0,0,,6
1J28110801,2,54,0,0,0,,
1J28310101,2,55,0,0,0,4,4
1J28310102,1,58,0,0,0,4,4
1J28310103,1,20,0,0,0,4,4
1J28310301,2,41,0,0,0,4,4
1J28310302,1,43,0,0,0,3,4
1J28410101,2,70,0,0,0,4,4
1J28510101,2,55,0,0,0,4,4
1J28510102,1,59,0,0,0,3,4
1J28610301,2,63,0,0,0,3,4
1J28610401,2,37,0,0,0,3,3
1J28610402,1,40,0,0,0,4,3
1J28610501,2,55,0,0,0,3,4
1J28610502,1,56,0,0,0,3,4
1J28610503,1,29,0,0,0,4,4
1J28610601,1,43,0,0,0,4,3
1J28610701,2,28,0,0,0,3,4
1J28610801,1,57,0,0,0,4,4
1J28610802,2,55,0,0,0,3,4
1J28611001,1,52,0,0,0,3,3
1J28611002,2,49,0,0,0,3,3
1J28810101,2,59,0,0,0,,
1J28810102,1,65,0,0,0,3,
1J28810301,2,63,0,0,0,3,3
1J28810302,1,64,0,0,0,3,3
1J28810401,2,68,0,0,0,3,
1J28810501,2,62,0,0,0,2,
1J28810502,1,67,0,0,0,2,
1J28810701,2,56,0,0,0,3,
1J28810702,1,56,0,0,0,0,
1J28810801,2,60,0,0,0,3,
1J28810802,1,60,0,0,0,3,
1J28910101,2,46,0,0,0,3,4
1J28910102,1,50,0,0,0,3,4
1J28910201,2,49,0,0,0,3,4
1J28910202,1,49,0,0,0,3,4
1J29010201,2,49,0,0,0,4,3
1J29010202,1,54,0,0,0,3,3
1J29010203,1,24,0,0,0,4,3
1J29010204,1,22,0,0,0,4,3
1J29010301,1,44,0,0,0,4,4
1J29010302,2,42,0,0,0,4,4
1J29010601,2,40,0,0,0,4,4
1J29010602,1,41,0,0,0,2,4
1J29110301,2,62,0,0,0,,
1J29110302,1,64,0,0,0,3,
1J29110401,2,53,0,0,0,3,
1J29110402,1,62,0,0,0,3,
1J29110403,1,26,0,0,0,3,
1J29110701,2,47,0,0,0,3,3
1J29110702,1,43,0,0,0,,3
1J29110801,2,61,0,0,0,,
1J29110901,2,48,0,0,0,,
1J29110902,1,50,0,0,0,,
1J29111001,2,43,0,0,0,,
1J29111002,2,21,0,0,0,,
1J29410601,1,56,0,0,0,3,3
1J29410701,2,73,0,0,0,3,3
1J29410901,2,52,0,0,0,3,3
1J29410902,1,57,0,0,0,3,3
1J29410903,1,29,0,0,0,3,3
1J29410904,1,25,0,0,0,3,3
1J29510201,2,53,0,0,0,3,3
1J29510202,1,57,0,0,0,3,3
1J29710501,2,50,0,0,0,3,3
1J29710502,1,50,0,0,0,3,3
1J29710503,1,23,0,0,0,3,3
1J29710504,2,22,0,0,0,3,3
1J29710801,2,58,0,0,0,3,3
1J29710802,1,60,0,0,0,3,3
1J30110101,2,58,0,0,0,3,3
1J30110102,1,59,0,0,0,3,3
1J30110103,1,27,0,0,0,3,3
1J30110301,2,58,0,0,0,3,3
1J30110302,1,59,0,0,0,3,3
1J30110501,2,52,0,0,0,3,3
1J30110502,1,55,0,0,0,3,3
1J30110503,2,27,0,0,0,3,3
1J30110504,2,25,0,0,0,3,3
1J30110505,1,21,0,0,0,3,3
1J30110601,1,28,0,0,0,3,3
1J30110602,2,26,0,0,0,3,3
1J30110701,2,61,0,0,0,3,3
1J30110702,1,71,0,0,0,3,3
1J30110703,1,40,0,0,0,3,3
1J30210401,2,60,0,0,0,3,3
1J30210801,2,58,0,0,0,3,3
1J30210802,1,60,0,0,0,3,3
1J30310101,1,57,0,0,0,3,3
1J30310102,2,50,0,0,0,3,3
1J30310201,2,36,0,0,0,3,3
1J30310301,1,62,0,0,0,3,
1J30310501,2,56,0,0,0,3,3
1J30310502,1,62,0,0,0,3,3
1J30310601,2,28,0,0,0,3,3
1J30310701,2,54,0,0,0,,
1J30410101,2,67,0,0,0,3,3
1J30510201,2,63,0,0,0,,
1J30510301,2,55,0,0,0,,
1J30510302,1,53,0,0,0,,
1J30510501,2,56,0,0,0,,
1J30510502,1,63,0,0,0,,
1J30510601,2,49,0,0,0,,
1J30510602,1,47,0,0,0,,
1J30510701,2,49,0,0,0,,
1J30510702,1,53,0,0,0,,
1J30510801,2,51,0,0,0,,
1J30510802,1,55,0,0,0,,
1J30610301,1,64,0,0,0,,
1J30710101,2,64,0,0,0,,
1J30710102,1,71,0,0,0,,
1J30710301,2,69,0,0,0,,
1J30710701,2,51,0,0,0,,
1J30810101,2,52,0,0,0,0,6
1J30810102,1,53,0,0,0,0,6
1J30810103,1,19,0,0,0,,6
1J30810301,2,73,0,0,0,,
1J30810401,2,71,0,0,0,0,6
1J30810402,1,71,0,0,0,0,6
1J30810501,2,72,0,0,0,0,6
1J30910101,2,47,0,0,0,,
1J30910102,1,53,0,0,0,,
1J30910103,1,19,0,0,0,,
1J30910301,2,68,0,0,0,,
1J30910501,2,51,0,0,0,,
1J30910502,1,56,0,0,0,,
1J30910701,2,73,0,0,0,,
1J31010601,2,46,0,0,0,,
1J31010602,1,47,0,0,0,3,
1J31010701,2,48,0,0,0,3,
1J31010702,1,49,0,0,0,0,
1J31010901,2,39,0,0,0,0,
1J31010902,1,38,0,0,0,0,
1J31011001,2,43,0,0,0,,
1J31011002,1,45,0,0,0,0,
1J31110701,2,72,0,0,0,,
1K33710201,2,59,0,0,0,3,3
1K33710202,1,65,0,0,0,3,3
1K33710203,2,38,0,0,0,3,3
1K33710204,1,36,0,0,0,3,3
1K33710401,2,59,0,0,0,,3
1K33710402,1,62,0,0,0,3,3
1K33710403,1,32,0,0,0,3,3
1K33810301,2,71,0,0,0,,
1K33810401,2,74,0,0,0,,
1K33910101,2,41,0,0,0,3,3
1K33910102,1,45,0,0,0,3,3
1K33910201,2,56,0,0,0,3,3
1K33910202,1,60,0,0,0,3,3
1K33910203,2,28,0,0,0,3,3
1K34010301,2,46,0,0,0,3,3
1K34010302,1,50,0,0,0,3,3
1K34010303,1,20,0,0,0,3,3
1K34010401,2,69,0,0,0,3,
1K34010801,2,41,0,0,0,3,3
1K34010802,1,43,0,0,0,3,3
1K34310301,2,36,0,0,0,0,3
1K34410201,1,70,0,0,0,0,6
1K34410202,2,67,0,0,0,0,6
1K34410301,1,52,0,0,0,0,6
1K34410601,2,37,0,0,0,0,6
1K34410602,1,39,0,0,0,3,6
1K34411001,2,46,0,0,0,0,3
1K34411002,1,48,0,0,0,0,3
1K34510201,2,49,0,0,0,2,6
1K34510202,1,54,0,0,0,3,6
1K34610101,2,55,0,0,0,0,3
1K34610102,1,56,0,0,0,0,3
1K34610103,1,27,0,0,0,3,3
1K34610104,2,26,0,0,0,3,3
1K34610301,2,67,0,0,0,0,
1K34610401,2,49,0,0,0,0,6
1K34610402,2,27,0,0,0,0,6
1K34610403,1,26,0,0,0,0,6
1K34710101,2,44,0,0,0,0,6
1K34710201,1,71,0,0,0,0,6
1K34710202,2,64,0,0,0,0,6
1K34910201,2,47,0,0,0,3,3
1K34910202,1,49,0,0,0,2,3
1K34910203,1,26,0,0,0,4,3
1K34910401,2,49,0,0,0,3,2
1K34910402,1,51,0,0,0,3,2
1K34910403,2,24,0,0,0,3,2
1K34910404,1,21,0,0,0,2,2
1K35010201,2,39,0,0,0,3,3
1K35010202,1,41,0,0,0,3,3
1K35010501,2,35,0,0,0,3,3
1K35010502,1,37,0,0,0,3,3
1K35810401,2,57,0,0,0,3,3
1K35810402,1,60,0,0,0,2,3
1K36210201,2,43,0,0,0,0,3
1K36210202,1,46,0,0,0,0,3
1K36410101,2,59,0,0,0,,6
1K36410102,1,64,0,0,0,0,6
1K36410201,2,65,0,0,0,,6
1K36410202,1,68,0,0,0,,6
1K36810401,2,73,0,0,0,,
1L36910101,2,29,0,0,0,4,3
1L36910102,1,32,0,0,0,4,3
1L36910201,2,73,0,0,0,,3
1L36910301,2,60,0,0,0,4,4
1L37010101,1,57,0,0,0,,
1L37010102,2,57,0,0,0,,
1L37110101,2,66,0,0,0,,
1L37110102,1,71,0,0,0,,
1L37110201,1,42,0,0,0,,
1L37110202,2,40,0,0,0,,
1L37210201,2,69,0,0,0,4,3
1L37210202,1,67,0,0,0,3,3
1L37210501,2,74,0,0,0,,
1L37410401,2,40,0,0,0,0,
1L37410402,1,42,0,0,0,0,
1L37510201,2,58,0,0,0,0,
1L37510202,1,60,0,0,0,0,
1L37510701,2,56,0,0,0,0,
1L37510702,1,59,0,0,0,0,
1L37510703,1,28,0,0,0,0,
1L37610101,2,58,0,0,0,0,
1L37610102,1,61,0,0,0,0,
1L37610103,2,27,0,0,0,0,
1L37610201,2,35,0,0,0,0,
1L37610202,1,37,0,0,0,0,
1L37710301,2,40,0,0,0,0,
1L37710302,1,43,0,0,0,0,
1L37810301,1,65,0,0,0,0,6
1L37810401,2,60,0,0,0,4,3
1L37810402,1,63,0,0,0,0,3
1L37810403,1,32,0,0,0,4,3
1L37810404,1,28,0,0,0,3,3
1L38010201,2,68,0,0,0,0,
1L38010202,1,71,0,0,0,0,
1L38010901,2,50,0,0,0,4,
1L38010902,1,51,0,0,0,1,
1L38110601,2,40,0,0,0,2,3
1L38110602,1,44,0,0,0,2,3
1L38410101,1,49,0,0,0,2,2
1L38410102,1,69,0,0,0,2,2
1L38410103,1,21,0,0,0,3,2
1L38510301,2,52,0,0,0,3,2
1L38510302,1,56,0,0,0,2,2
1L38510401,2,37,0,0,0,3,1
1L38510402,1,41,0,0,0,2,1
1L38610601,2,62,0,0,0,3,3
1L38610602,1,38,0,0,0,3,3
1L38910101,2,63,0,0,0,3,2
1L38910102,1,32,0,0,0,3,2
1L38910103,1,29,0,0,0,3,2
1L38910301,2,55,0,0,0,3,3
1L38910302,1,56,0,0,0,3,3
1L39010101,2,51,0,0,0,3,3
1L39010102,1,52,0,0,0,3,3
1L39010103,1,22,0,0,0,4,3
1L39110201,1,37,0,0,0,2,3
1L39110401,2,73,0,0,0,0,
1L39110501,2,49,0,0,0,2,1
1L39110502,1,57,0,0,0,0,1
1L39110901,2,65,0,0,0,0,1
1L39110902,1,69,0,0,0,0,1
1L39210101,1,73,0,0,0,0,6
1L39210102,2,63,0,0,0,0,6
1L39210201,2,63,0,0,0,3,
1L39210202,1,67,0,0,0,0,
1L39210301,2,63,0,0,0,0,6
1L39210302,1,69,0,0,0,0,6
1L39210401,2,64,0,0,0,5,
1L39210402,1,61,0,0,0,1,
1L39310201,2,67,0,0,0,0,
1L39310501,2,65,0,0,0,,
1L39310502,1,65,0,0,0,0,
1L39310601,1,64,0,0,0,0,6
1L39310602,2,60,0,0,0,0,6
1L39310701,1,71,0,0,0,,3
1L39310702,2,68,0,0,0,0,3
1L39410101,2,67,0,0,0,0,6
1L39410201,2,64,0,0,0,0,2
1L39410202,1,66,0,0,0,2,2
1L39410301,2,72,0,0,0,0,6
1L39410401,2,72,0,0,0,0,6
1L39610401,2,47,0,0,0,3,3
1L39610402,1,50,0,0,0,3,3
1L39610501,2,61,0,0,0,3,3
1L39610502,1,63,0,0,0,3,3
1L39610503,2,35,0,0,0,3,3
1L39610504,2,32,0,0,0,3,3
1L39610601,2,65,0,0,0,3,3
1L39610602,1,68,0,0,0,3,3
1L39610701,2,60,0,0,0,3,3
1L39610702,1,63,0,0,0,3,3
1L39610801,2,48,0,0,0,3,3
1L39610802,1,50,0,0,0,3,3
1L39611201,2,35,0,0,0,3,3
1L39611202,1,70,0,0,0,3,3
1L39611203,2,69,0,0,0,3,3
1L39710101,2,63,0,0,0,3,3
1L39710102,1,65,0,0,0,,3
1L39810101,2,74,0,0,0,,
1L39810201,2,72,0,0,0,,
1L39810401,2,57,0,0,0,0,2
1L39810402,1,58,0,0,0,0,2
1M44210301,2,63,0,0,0,3,3
1M44210302,1,65,0,0,0,0,3
1M44210303,2,29,0,0,0,3,3
1M44210501,2,64,0,0,0,2,
1M44210502,1,65,0,0,0,0,
1M44210701,2,71,0,0,0,0,
1M44210702,1,72,0,0,0,3,
1M44210703,1,45,0,0,0,3,
1M44210801,2,58,0,0,0,3,3
1M44210802,1,63,0,0,0,0,3
1M44410101,2,41,0,0,0,3,
1M44410201,2,50,0,0,0,3,3
1M44410202,1,51,0,0,0,3,3
1M44510101,2,42,0,0,0,3,3
1M44510102,1,39,0,0,0,2,3
1M44510201,2,48,0,0,0,3,3
1M44510202,1,50,0,0,0,2,3
1M44510203,1,20,0,0,0,3,3
1M44510301,2,55,0,0,0,3,
1M44510302,1,59,0,0,0,2,
1M44510303,2,29,0,0,0,4,
1M44510304,2,27,1,0,0,3,
1M44510501,2,70,0,0,0,3,
1M44510601,2,64,0,0,0,3,3
1M44510602,1,66,0,0,0,0,3
1M44610101,2,51,0,0,0,3,3
1M44610102,1,51,0,0,0,3,3
1M44610201,2,50,0,0,0,3,2
1M44610202,1,51,0,0,0,0,2
1M44610203,1,21,0,0,0,3,2
1M44610301,2,34,0,0,0,3,3
1M44610302,1,39,0,0,0,2,3
1M44610401,2,49,0,0,0,4,3
1M44610402,1,50,0,0,0,0,3
1M44710201,2,63,0,0,0,0,
1M44710701,2,41,0,0,0,0,3
1M44710702,1,49,0,0,0,0,3
1M44710801,2,47,0,0,0,0,6
1M44710802,1,52,0,0,0,0,6
1M44810301,2,46,0,0,0,0,6
1M44810302,1,47,0,0,0,0,6
1M44810501,2,71,0,0,0,0,
1M44810502,1,73,0,0,0,0,
1M44810601,2,38,0,0,0,,6
1M44810602,1,39,0,0,0,0,6
1M44910201,2,48,0,0,0,0,
1M44910301,2,31,0,0,0,0,
1M45010301,2,34,0,0,0,,
1M45210101,2,60,0,0,0,0,6
1M45210102,1,58,0,0,0,0,6
1M45210103,2,22,0,0,0,3,6
1M45210201,2,39,0,0,0,,6
1M45210202,1,41,0,0,0,0,6
1M45310101,2,60,0,0,0,3,2
1M45310102,1,60,0,0,0,0,2
1M45310301,2,67,0,0,0,3,
1M45310302,1,71,0,0,0,0,
1M45310501,2,56,0,0,0,3,3
1M45310502,2,30,1,0,0,3,3
1M45510101,2,68,0,0,0,,
1M45510102,1,70,0,0,0,,
1M45510201,2,60,0,0,0,,3
1M45510202,1,62,0,0,0,3,3
1M45510401,2,50,0,0,0,3,3
1M45510402,1,50,0,0,0,3,3
1M45510501,2,65,0,0,0,0,3
1M45510502,1,65,0,0,0,3,3
1M45610401,2,41,0,0,0,3,3
1M45610402,1,41,0,0,0,3,3
1M45610601,2,59,0,0,0,3,
1M45610901,2,64,0,0,0,0,
1M45710201,2,58,0,0,0,3,3
1M45710202,1,61,0,0,0,3,3
1M45710301,2,66,0,0,0,,
1M45710302,1,69,0,0,0,,
1M45710601,2,61,0,0,0,3,3
1M45710602,1,61,0,0,0,0,3
1M45810101,2,62,0,0,0,3,3
1M45810102,1,62,0,0,0,3,3
1M45810103,2,26,2,0,0,2,3
1M45810301,2,36,1,0,0,3,3
1M45810302,1,39,0,0,0,3,3
1M45910201,2,50,0,0,0,4,3
1M46210101,2,42,0,0,0,3,3
1M46210102,1,43,0,0,0,0,3
1M46210201,2,37,0,0,0,3,
1M46210202,1,37,0,0,0,3,
1M46310101,2,64,0,0,0,3,
1M46310102,1,68,0,0,0,0,
1M46310201,2,74,0,0,0,0,
1M46310301,2,63,0,0,0,3,3
1M46310302,1,64,0,0,0,0,3
1M46310401,2,73,0,0,0,0,6
1M46310402,1,73,0,0,0,0,6
1M46310601,2,55,0,0,0,2,2
1M46310602,1,59,0,0,0,2,2
1M46410101,2,54,0,0,0,3,3
1M46410102,1,57,0,0,0,2,3
1M46410201,2,50,0,0,0,3,2
1M46410202,1,52,0,0,0,3,2
1M46410301,2,57,0,0,0,3,3
1M46410302,1,60,0,0,0,3,3
1M46410401,1,48,0,0,0,3,4
1M46410501,2,69,0,0,0,3,4
1M46510101,2,61,0,0,0,,
1M46510102,1,63,0,0,0,0,
1M46610101,2,60,0,0,0,0,6
1M46610102,1,64,0,0,0,0,6
1M46610301,2,64,0,0,0,0,
1M46610302,1,66,0,0,0,0,
1M46710401,2,74,0,0,0,,
1M46710701,2,73,0,0,0,,
1M46710801,2,69,0,0,0,0,
1M46710802,1,71,0,0,0,0,
1M46910101,2,67,0,0,0,3,
1M46910201,2,49,0,0,0,3,3
1M46910202,1,55,0,0,0,3,3
1M46910301,2,65,0,0,0,0,3
1M46910302,1,68,0,0,0,3,3
1M46910401,2,65,0,0,0,3,3
1M46910501,2,71,0,0,0,,6
1M46910701,2,73,0,0,0,,
1M46910801,2,69,0,0,0,3,3
1M46910802,1,68,0,0,0,3,3
1M46910901,2,62,0,0,0,3,3
1M46910902,1,63,0,0,0,3,3
1M47010101,2,57,0,0,0,3,3
1M47010102,1,58,0,0,0,3,3
1M47010201,2,63,0,0,0,0,
1M47010202,1,63,0,0,0,3,
1M47010301,1,63,0,0,0,3,3
1M47010401,1,69,0,0,0,3,3
1M47010601,2,69,0,0,0,3,3
1M47010701,2,69,0,0,0,3,3
1M47110101,2,71,0,0,0,,
1M47110102,1,71,0,0,0,2,
1N32310201,2,52,0,0,0,0,3
1N32310202,1,56,0,0,0,0,3
1N32310203,2,19,0,0,0,1,3
1N32310401,2,53,0,0,0,0,6
1N32310402,1,55,0,0,0,0,6
1N32310403,1,23,0,0,0,4,6
1N32410101,2,60,0,0,0,0,
1N32410102,1,58,0,0,0,0,
1N32410201,1,56,0,0,0,0,
1N32410202,2,56,0,0,0,0,
1N32410501,2,49,0,0,0,1,6
1N32410502,1,49,0,0,0,0,6
1N32410601,1,49,0,0,0,0,6
1N32410602,2,49,0,0,0,0,6
1N32410801,2,55,0,0,0,0,
1N32410901,1,62,0,0,0,0,6
1N32410902,2,61,0,0,0,0,6
1N32510101,2,61,0,0,0,0,6
1N32510102,1,60,0,0,0,0,6
1N32510103,1,32,0,0,0,3,6
1N32510201,2,65,0,0,0,,
1N32510202,1,38,0,0,0,0,
1N32510401,2,65,0,0,0,0,6
1N32510402,1,64,0,0,0,0,6
1N32610101,1,63,0,0,0,0,
1N32610201,2,47,0,0,0,0,3
1N32610202,1,54,0,0,0,3,3
1N32610203,1,23,0,0,0,3,3
1N32610301,2,73,0,0,0,,
1N32610501,2,73,0,0,0,0,
1N32710101,2,40,0,0,0,0,6
1N32710102,1,46,0,0,0,0,6
1N32710201,2,63,0,0,0,0,
1N32710401,2,45,0,0,0,0,6
1N32710402,1,46,0,0,0,0,6
1N32810101,2,63,0,0,0,,
1N32810102,1,72,0,0,0,,
1N32810201,1,65,0,0,0,,
1N32810301,2,70,0,0,0,,
1N32810302,1,72,0,0,0,,
1N32810501,2,36,0,0,0,0,6
1N32810502,1,40,0,0,0,,6
1N32810701,2,64,0,0,0,,
1N32810702,1,68,0,0,0,0,
1N32910101,2,54,0,0,0,,
1N32910102,1,60,0,0,0,,
1N32910201,1,55,0,0,0,,
1N32910202,1,26,0,0,0,,
1N32910301,2,63,0,0,0,,6
1N32910302,1,63,0,0,0,,6
1N32910401,2,62,0,0,0,,
1N32910601,2,54,0,0,0,,3
1N32910602,1,57,0,0,0,,3
1N32910701,2,72,0,0,0,,
1N33210101,2,47,0,0,0,3,3
1N33210102,1,50,0,0,0,3,3
1N33210201,2,70,0,0,0,,
1N33210301,2,71,0,0,0,,
1N33210401,2,62,0,0,0,,
1N33210402,1,63,0,0,0,,
1N33210501,2,56,0,0,0,3,3
1N33210502,1,58,0,0,0,2,3
1N33210601,2,65,0,0,0,3,3
1N33210602,1,69,0,0,0,,3
1N33210701,2,55,0,0,0,,
1N33210702,1,61,0,0,0,,
1N33310101,2,57,0,0,0,,2
1N33310102,1,60,0,0,0,,2
1N33310201,1,48,0,0,0,3,3
1N33310401,2,65,0,0,0,,
1N33310402,1,65,0,0,0,,
1N33410201,2,72,0,0,0,3,3
1N33410202,1,70,0,0,0,3,3
1N33410501,2,74,0,0,0,3,3
1N33410701,2,72,0,0,0,3,3
1N33410801,2,66,0,0,0,3,3
1N33510201,1,29,0,0,0,3,3
1N33510301,1,32,0,0,0,3,3
1N33510501,1,32,0,0,0,3,3
1N33510701,1,39,0,0,0,3,3
1N47210201,2,65,0,0,0,,
1N47210301,2,52,0,0,0,,
1N47210302,1,54,0,0,0,4,
1N47210501,2,47,0,0,0,3,3
1N47210502,1,48,0,0,0,4,3
1N47210901,2,74,0,0,0,0,4
1N47211001,2,72,0,0,0,4,2
1N47410101,2,52,0,0,0,3,
1N47410102,1,62,0,0,0,0,
1N47410201,2,61,0,0,0,2,6
1N47410202,1,63,0,0,0,2,6
1N47510101,2,64,0,0,0,1,
1N47510102,1,66,0,0,0,0,
1N47610101,2,74,0,0,0,0,6
1N47610102,1,74,0,0,0,0,6
1N47610201,1,59,0,0,0,3,3
1N47610202,2,51,0,0,0,3,3
1N47610401,2,72,0,0,0,,3
1N47710201,2,69,0,0,0,0,3
1N47710202,1,72,0,0,0,0,3
1N47710401,1,70,0,0,0,0,3
1N47710501,2,41,0,0,0,3,3
1N47710502,1,50,0,0,0,3,3
1N47710801,2,68,0,0,0,0,6
1N47710901,2,48,0,0,0,3,3
1N47710902,1,53,0,0,0,3,3
1N47710903,1,19,0,0,0,3,3
1N47810201,2,34,0,0,0,3,
1N47810301,2,32,0,0,0,4,
1N47810401,2,25,0,0,0,4,
1N47810601,1,40,0,0,0,3,4
1N47910101,2,61,0,0,0,3,6
1N47910102,1,63,0,0,0,0,6
1N47910103,1,34,0,0,0,0,6
1N47910104,1,33,0,0,0,0,6
1N47910201,2,50,0,0,0,3,6
1N47910202,2,22,0,0,0,1,6
1N47910203,1,22,0,0,0,3,6
1N48110301,2,37,0,0,0,3,3
1N48310101,2,42,0,0,0,3,
1N48310102,1,50,0,0,0,,
1N48310701,2,52,0,0,0,,3
1N48310702,1,54,0,0,0,0,3
1N48310703,1,21,0,0,0,0,3
1N48510801,2,74,0,0,0,,
1N48710101,2,67,0,0,0,3,3
1N48710201,2,73,0,0,0,4,3
1N48710301,2,68,0,0,0,4,
1N48910301,2,35,0,0,0,4,3
1N48910302,1,35,0,0,0,3,3
1N48910401,2,39,0,0,0,4,4
1O40510201,2,60,0,1,0,3,3
1O40710201,2,51,0,0,0,3,4
1O40710202,1,19,0,0,0,1,4
1O40710901,2,37,1,0,0,3,3
1O40810901,2,44,0,0,0,3,
1O41510701,2,54,0,0,0,3,6
1O41510801,2,42,0,0,0,,3
1O41510802,1,42,0,0,0,3,3
1O41610401,1,50,0,0,0,3,3
1O41610501,2,44,0,0,0,1,2
1O41710201,2,54,0,0,0,1,2
1O41710202,1,52,0,0,0,1,2
1O41710203,1,24,0,0,0,3,2
1O41710501,2,69,0,0,0,,
1O41710502,1,70,0,0,0,,
1O41710801,2,65,0,0,0,,
1O41710802,1,68,0,0,0,,
1O41810301,1,29,0,0,0,3,
1O42210101,1,45,0,0,0,3,
1O42210301,2,50,0,0,0,2,
1O42210601,2,52,0,0,0,2,3
1O42210602,1,58,0,0,0,0,3
1O42210701,2,47,0,0,0,2,1
1O42210702,1,52,3,0,0,2,1
1O42410501,2,54,0,0,0,3,3
1O42610301,2,26,1,0,0,3,
1O42810201,1,46,0,0,0,,6
1O42810801,2,50,0,0,0,3,3
1O43310501,2,53,0,0,0,3,4
1P15210701,2,53,0,0,0,2,
1P15210702,2,26,0,0,0,,
1P15210901,2,69,0,0,0,,
1P15310201,2,49,1,0,0,3,3
1P15310202,1,50,0,0,0,3,3
1P15410201,2,73,0,0,0,,
1P15610101,2,56,0,0,0,3,3
1P15610102,1,54,0,0,0,,3
1P31210501,2,53,0,0,0,0,2
1P31210502,1,55,0,0,0,,2
1P31210503,2,20,0,0,0,1,2
1P31210701,2,54,0,0,0,,
1P31210702,1,55,0,0,0,0,
1P31310701,2,69,0,0,0,,
1P31310702,1,38,0,0,0,,
1P31810201,1,74,0,0,0,,
1P31810202,2,73,0,0,0,,
2A60210101,2,54,0,0,0,1,1
2A60210102,1,58,0,0,0,0,1
2A60210103,2,25,0,1,0,2,1
2A60210301,2,42,0,0,0,2,1
2A60210302,1,45,0,0,0,2,1
2A60210501,2,53,0,2,0,2,1
2A60210502,1,57,0,0,0,0,1
2A60210503,2,23,1,2,0,2,1
2A60210601,2,31,0,0,0,2,2
2A60210602,1,32,0,0,0,1,2
2A60211001,2,39,0,0,1,4,3
2A60310301,2,42,3,2,2,4,
2A60310401,2,31,1,1,1,3,5
2A60310501,2,29,1,0,0,5,5
2A60310502,1,32,0,1,0,3,5
2A70010701,2,57,0,0,0,,3
2A70010702,1,60,0,0,0,,3
2A70010801,2,47,0,0,0,,
2A70010802,1,53,0,0,0,,
2A70011001,2,48,0,0,0,,
2A70011002,1,49,0,0,0,,
2A70110501,2,34,0,0,0,3,
2A70111001,2,74,0,0,0,4,
2A70111201,2,68,0,0,0,4,
2A70111401,2,56,0,0,0,2,4
2A70111402,1,56,0,0,0,2,4
2A70111403,2,28,0,0,0,2,4
2A70111601,2,68,0,0,0,3,3
2A70111602,1,46,0,0,0,2,3
2A70121701,2,51,0,0,0,2,
2A70210101,2,45,0,0,0,3,3
2A70210102,1,48,0,0,0,2,3
2A70210201,2,40,0,0,0,3,
2A70210501,2,50,0,0,0,2,2
2A70210502,1,51,0,0,0,2,2
2A70210503,2,20,0,0,0,3,2
2A70210801,2,69,0,0,0,4,
2A70310101,2,54,0,0,0,3,3
2A70310102,1,55,0,0,0,3,3
2A70310201,2,43,0,0,0,3,3
2A70310202,1,47,0,0,0,4,3
2A70310203,1,20,0,0,0,3,3
2A70310204,2,19,0,0,0,2,3
2A70310301,2,50,0,0,0,3,3
2A70310302,1,53,0,0,0,3,3
2A70310303,1,22,0,0,0,3,3
2A70310304,2,19,0,0,0,3,3
2A70311001,2,49,0,0,0,,3
2A70311002,1,50,0,0,0,4,3
2A70311003,2,19,0,0,0,3,3
2A70311501,2,43,0,0,0,3,3
2A70311502,1,45,0,0,0,3,3
2A70311701,2,50,0,0,0,3,3
2A70311702,1,50,0,0,0,3,3
2A70311703,2,22,0,0,0,3,3
2A70410101,2,57,0,0,0,3,2
2A70410102,1,60,0,0,0,2,2
2A70410201,2,38,0,0,0,3,3
2A70410202,1,41,0,0,0,,3
2A70410401,2,40,0,0,0,2,3
2A70410402,1,44,0,0,0,3,3
2A70410501,2,44,0,0,0,,
2A70410502,1,47,0,0,0,3,
2A70410601,2,44,0,0,0,3,
2A70410602,1,47,0,0,0,2,
